date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_v2bc,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,cal_p_over_v2bc,cal_edge_v2bc,slate_line,slate_over_odds,slate_under_odds,slate_p_over,slate_novig_over,slate_edge,slate_cal_p_over_v2,slate_cal_edge_v2,slate_cal_p_over_ml,slate_cal_edge_ml,slate_over_hit,slate_over_pnl,slate_under_pnl,actual_ks,actual_bf,gs,error_v0,error_v1,error_v2,error_v2bc,error_ml,over_hit,over_pnl,under_pnl
2026-06-14,823615,2026-06-14T17:40:00Z,642547,Freddy Peralta,Atlanta Braves,True,0.227,0.218,0.13,0.216,lineup,1.02,0.219,24.2,5.13,4.97,5.3,4.99,,"[{""id"": 671739, ""name"": ""Michael Harris II"", ""slot"": 1}, {""id"": 643289, ""name"": ""Mauricio Dubón"", ""slot"": 2}, {""id"": 621566, ""name"": ""Matt Olson"", ""slot"": 3}, {""id"": 645277, ""name"": ""Ozzie Albies"", ""slot"": 4}, {""id"": 642086, ""name"": ""Dominic Smith"", ""slot"": 5}, {""id"": 663586, ""name"": ""Austin Riley"", ""slot"": 6}, {""id"": 642201, ""name"": ""Eli White"", ""slot"": 7}, {""id"": 573262, ""name"": ""Mike Yastrzemski"", ""slot"": 8}, {""id"": 506702, ""name"": ""Sandy León"", ""slot"": 9}]",5.5,119,draftkings,-125,betmgm,6,0.436,0.454,-0.018,-0.045,0.015,0.479,0.025,,,0.473,0.019,5.5,119,-125,0.488,0.454,0.034,0.496,0.042,,,0,-1.0,0.8,2,20,1,-3.13,-2.97,-3.3,-2.99,,0,-1.0,0.8
2026-06-14,824994,2026-06-14T19:05:00Z,608372,Tomoyuki Sugano,Athletics,False,0.131,0.136,0.075,0.215,lineup,1.0,0.127,22.9,3.06,2.97,2.91,2.6,,"[{""id"": 671732, ""name"": ""Lawrence Butler"", ""slot"": 1}, {""id"": 701762, ""name"": ""Nick Kurtz"", ""slot"": 2}, {""id"": 691016, ""name"": ""Tyler Soderstrom"", ""slot"": 3}, {""id"": 666126, ""name"": ""Carlos Cortes"", ""slot"": 4}, {""id"": 680869, ""name"": ""Zack Gelof"", ""slot"": 5}, {""id"": 641680, ""name"": ""Jonah Heim"", ""slot"": 6}, {""id"": 691777, ""name"": ""Max Muncy"", ""slot"": 7}, {""id"": 643446, ""name"": ""Jeff McNeil"", ""slot"": 8}, {""id"": 675961, ""name"": ""Alika Williams"", ""slot"": 9}]",2.5,130,fanduel,140,betmgm,5,0.556,0.595,-0.039,0.278,0.067,0.52,-0.075,,,0.514,-0.081,2.5,130,140,0.565,0.595,-0.03,0.523,-0.072,,,0,-1.0,1.4,2,26,1,-1.06,-0.97,-0.91,-0.6,,0,-1.0,1.4
2026-06-14,823693,2026-06-14T18:10:00Z,700241,Michael McGreevy,Minnesota Twins,False,0.165,0.126,0.09,0.223,lineup,1.01,0.149,22.8,3.43,3.39,3.4,3.09,,"[{""id"": 663616, ""name"": ""Trevor Larnach"", ""slot"": 1}, {""id"": 621439, ""name"": ""Byron Buxton"", ""slot"": 2}, {""id"": 665019, ""name"": ""Kody Clemens"", ""slot"": 3}, {""id"": 668904, ""name"": ""Royce Lewis"", ""slot"": 4}, {""id"": 605137, ""name"": ""Josh Bell"", ""slot"": 5}, {""id"": 605170, ""name"": ""Victor Caratini"", ""slot"": 6}, {""id"": 686797, ""name"": ""Brooks Lee"", ""slot"": 7}, {""id"": 656484, ""name"": ""Tristan Gray"", ""slot"": 8}, {""id"": 807712, ""name"": ""Luke Keaschall"", ""slot"": 9}]",3.5,100,betmgm,-120,betrivers,6,0.442,0.484,-0.042,-0.116,0.023,0.481,-0.003,,,0.469,-0.015,3.5,100,-120,0.482,0.484,-0.002,0.494,0.01,,,0,-1.0,0.833,2,25,1,-1.43,-1.39,-1.4,-1.09,,0,-1.0,0.833
2026-06-14,823693,2026-06-14T18:10:00Z,671737,Taj Bradley,St. Louis Cardinals,True,0.257,0.25,0.125,0.187,lineup,1.01,0.214,23.3,5.85,5.57,4.98,4.67,,"[{""id"": 802139, ""name"": ""JJ Wetherholt"", ""slot"": 1}, {""id"": 671056, ""name"": ""Iván Herrera"", ""slot"": 2}, {""id"": 676475, ""name"": ""Alec Burleson"", ""slot"": 3}, {""id"": 691023, ""name"": ""Jordan Walker"", ""slot"": 4}, {""id"": 663457, ""name"": ""Lars Nootbaar"", ""slot"": 5}, {""id"": 691458, ""name"": ""Blaze Jordan"", ""slot"": 6}, {""id"": 663494, ""name"": ""Bryan Torres"", ""slot"": 7}, {""id"": 665877, ""name"": ""José Fermín"", ""slot"": 8}, {""id"": 701675, ""name"": ""Nathan Church"", ""slot"": 9}]",5.5,124,fanduel,120,betmgm,5,0.381,0.429,-0.048,-0.147,0.363,0.459,0.03,,,0.449,0.02,5.5,124,120,0.412,0.429,-0.017,0.47,0.041,,,1,1.24,-1.0,7,27,1,1.15,1.43,2.02,2.33,,1,1.24,-1.0
2026-06-14,823212,2026-06-14T19:10:00Z,657277,Logan Webb,Chicago Cubs,True,0.211,0.225,0.099,0.221,lineup,0.98,0.209,25.0,4.98,5.16,5.22,4.91,,"[{""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 1}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 2}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 3}, {""id"": 664023, ""name"": ""Ian Happ"", ""slot"": 4}, {""id"": 624424, ""name"": ""Michael Conforto"", ""slot"": 5}, {""id"": 699393, ""name"": ""Pedro Ramírez"", ""slot"": 6}, {""id"": 608348, ""name"": ""Carson Kelly"", ""slot"": 7}, {""id"": 694208, ""name"": ""Moisés Ballesteros"", ""slot"": 8}, {""id"": 621020, ""name"": ""Dansby Swanson"", ""slot"": 9}]",5.5,102,betrivers,-122,fanduel,6,0.423,0.472,-0.049,-0.146,0.05,0.474,0.002,,,0.467,-0.005,5.5,102,-122,0.391,0.472,-0.08,0.463,-0.009,,,1,1.02,-1.0,7,30,1,2.02,1.84,1.78,2.09,,1,1.02,-1.0
2026-06-14,823777,2026-06-14T18:10:00Z,690986,Kyle Harrison,Philadelphia Phillies,True,0.3,0.299,0.147,0.23,lineup,1.0,0.306,20.9,6.89,6.48,6.39,6.08,,"[{""id"": 656941, ""name"": ""Kyle Schwarber"", ""slot"": 1}, {""id"": 607208, ""name"": ""Trea Turner"", ""slot"": 2}, {""id"": 547180, ""name"": ""Bryce Harper"", ""slot"": 3}, {""id"": 664761, ""name"": ""Alec Bohm"", ""slot"": 4}, {""id"": 669016, ""name"": ""Brandon Marsh"", ""slot"": 5}, {""id"": 624641, ""name"": ""Edmundo Sosa"", ""slot"": 6}, {""id"": 681082, ""name"": ""Bryson Stott"", ""slot"": 7}, {""id"": 665561, ""name"": ""Rafael Marchán"", ""slot"": 8}, {""id"": 656537, ""name"": ""Derek Hill"", ""slot"": 9}]",6.5,120,fanduel,118,draftkings,5,0.457,0.525,-0.068,0.005,0.185,0.486,-0.039,,,0.484,-0.041,6.5,120,118,0.535,0.525,0.01,0.512,-0.013,,,0,-1.0,1.18,3,21,1,-3.89,-3.48,-3.39,-3.08,,0,-1.0,1.18
2026-06-14,824994,2026-06-14T19:05:00Z,605488,Jeffrey Springs,Colorado Rockies,True,0.2,0.191,0.102,0.232,lineup,1.0,0.203,22.4,4.52,4.6,4.54,4.22,,"[{""id"": 650489, ""name"": ""Willi Castro"", ""slot"": 1}, {""id"": 671289, ""name"": ""Tyler Freeman"", ""slot"": 2}, {""id"": 681198, ""name"": ""TJ Rumfield"", ""slot"": 3}, {""id"": 696100, ""name"": ""Hunter Goodman"", ""slot"": 4}, {""id"": 678662, ""name"": ""Ezequiel Tovar"", ""slot"": 5}, {""id"": 694249, ""name"": ""Cole Carrigg"", ""slot"": 6}, {""id"": 691720, ""name"": ""Kyle Karros"", ""slot"": 7}, {""id"": 687859, ""name"": ""Troy Johnston"", ""slot"": 8}, {""id"": 690924, ""name"": ""Braxton Fulford"", ""slot"": 9}]",4.5,-130,fanatics,112,fanduel,6,0.475,0.547,-0.072,-0.16,0.114,0.492,-0.055,,,0.487,-0.06,4.5,-130,112,0.474,0.547,-0.073,0.492,-0.055,,,1,0.769,-1.0,5,20,1,0.48,0.4,0.46,0.78,,1,0.769,-1.0
2026-06-14,822801,2026-06-14T17:37:00Z,701542,Will Warren,Toronto Blue Jays,False,0.244,0.149,0.102,0.21,lineup,1.01,0.194,22.5,4.73,4.02,4.36,4.05,,"[{""id"": 543807, ""name"": ""George Springer"", ""slot"": 1}, {""id"": 664770, ""name"": ""Nathan Lukes"", ""slot"": 2}, {""id"": 672386, ""name"": ""Alejandro Kirk"", ""slot"": 3}, {""id"": 682818, ""name"": ""Yohendrick Piñango"", ""slot"": 4}, {""id"": 672960, ""name"": ""Kazuma Okamoto"", ""slot"": 5}, {""id"": 660821, ""name"": ""Jesús Sánchez"", ""slot"": 6}, {""id"": 676391, ""name"": ""Ernie Clement"", ""slot"": 7}, {""id"": 676914, ""name"": ""Davis Schneider"", ""slot"": 8}, {""id"": 807727, ""name"": ""Charles McAdoo"", ""slot"": 9}]",4.5,-118,fanduel,110,betmgm,6,0.442,0.52,-0.078,-0.184,0.173,0.481,-0.039,,,0.473,-0.047,4.5,-118,110,0.489,0.52,-0.031,0.497,-0.023,,,0,-1.0,1.1,1,21,1,-3.73,-3.02,-3.36,-3.05,,0,-1.0,1.1
2026-06-14,824751,2026-06-14T23:20:00Z,813349,Connelly Early,Texas Rangers,True,0.22,0.211,0.108,0.233,lineup,0.96,0.215,24.3,4.98,5.27,5.22,4.9,,"[{""id"": 694671, ""name"": ""Wyatt Langford"", ""slot"": 1}, {""id"": 673962, ""name"": ""Josh Jung"", ""slot"": 2}, {""id"": 607043, ""name"": ""Brandon Nimmo"", ""slot"": 3}, {""id"": 677649, ""name"": ""Ezequiel Duran"", ""slot"": 4}, {""id"": 669394, ""name"": ""Jake Burger"", ""slot"": 5}, {""id"": 679822, ""name"": ""Justin Foscue"", ""slot"": 6}, {""id"": 683227, ""name"": ""Cody Freeman"", ""slot"": 7}, {""id"": 543309, ""name"": ""Kyle Higashioka"", ""slot"": 8}, {""id"": 696030, ""name"": ""Alejandro Osuna"", ""slot"": 9}]",5.5,-115,fanduel,102,draftkings,6,0.422,0.519,-0.097,-0.212,0.168,0.474,-0.045,,,0.467,-0.052,5.5,-115,102,0.616,0.519,0.097,0.541,0.022,,,0,-1.0,1.02,3,27,1,-1.98,-2.27,-2.22,-1.9,,0,-1.0,1.02
2026-06-14,824506,2026-06-14T17:40:00Z,671096,Andrew Abbott,Arizona Diamondbacks,True,0.169,0.195,0.1,0.181,lineup,1.0,0.145,23.2,4.13,3.76,3.35,3.04,,"[{""id"": 606466, ""name"": ""Ketel Marte"", ""slot"": 1}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""slot"": 2}, {""id"": 672515, ""name"": ""Gabriel Moreno"", ""slot"": 3}, {""id"": 571448, ""name"": ""Nolan Arenado"", ""slot"": 4}, {""id"": 545121, ""name"": ""Ildemaro Vargas"", ""slot"": 5}, {""id"": 672695, ""name"": ""Geraldo Perdomo"", ""slot"": 6}, {""id"": 691783, ""name"": ""Jordan Lawlar"", ""slot"": 7}, {""id"": 694410, ""name"": ""LuJames Groover"", ""slot"": 8}, {""id"": 694371, ""name"": ""Tommy Troy"", ""slot"": 9}]",3.5,-120,fanatics,114,betrivers,6,0.431,0.532,-0.101,-0.21,0.218,0.477,-0.055,,,0.465,-0.067,3.5,-120,114,0.374,0.532,-0.158,0.457,-0.075,,,1,0.833,-1.0,5,21,1,0.87,1.24,1.65,1.96,,1,0.833,-1.0
2026-06-14,823777,2026-06-14T18:10:00Z,650911,Cristopher Sánchez,Milwaukee Brewers,False,0.29,0.273,0.167,0.193,lineup,1.0,0.243,26.6,6.51,6.89,6.44,6.13,,"[{""id"": 694192, ""name"": ""Jackson Chourio"", ""slot"": 1}, {""id"": 683734, ""name"": ""Andrew Vaughn"", ""slot"": 2}, {""id"": 661388, ""name"": ""William Contreras"", ""slot"": 3}, {""id"": 596142, ""name"": ""Gary Sánchez"", ""slot"": 4}, {""id"": 650859, ""name"": ""Luis Rengifo"", ""slot"": 5}, {""id"": 669003, ""name"": ""Garrett Mitchell"", ""slot"": 6}, {""id"": 663368, ""name"": ""Blake Perkins"", ""slot"": 7}, {""id"": 687401, ""name"": ""Joey Ortiz"", ""slot"": 8}, {""id"": 666152, ""name"": ""David Hamilton"", ""slot"": 9}]",7.5,122,fanduel,105,betmgm,6,0.319,0.432,-0.113,-0.293,0.397,0.436,0.004,,,0.424,-0.008,7.5,122,105,0.45,0.432,0.018,0.483,0.051,,,0,-1.0,1.05,3,25,1,-3.51,-3.89,-3.44,-3.13,,0,-1.0,1.05
2026-06-14,822801,2026-06-14T17:37:00Z,571578,Patrick Corbin,New York Yankees,True,0.159,0.175,0.099,0.222,lineup,1.01,0.165,20.7,3.81,3.48,3.41,3.1,,"[{""id"": 502671, ""name"": ""Paul Goldschmidt"", ""slot"": 1}, {""id"": 700250, ""name"": ""Ben Rice"", ""slot"": 2}, {""id"": 691176, ""name"": ""Jasson Domínguez"", ""slot"": 3}, {""id"": 641355, ""name"": ""Cody Bellinger"", ""slot"": 4}, {""id"": 642708, ""name"": ""Amed Rosario"", ""slot"": 5}, {""id"": 676609, ""name"": ""José Caballero"", ""slot"": 6}, {""id"": 680474, ""name"": ""Max Schuemann"", ""slot"": 7}, {""id"": 683011, ""name"": ""Anthony Volpe"", ""slot"": 8}, {""id"": 645305, ""name"": ""Ali Sánchez"", ""slot"": 9}]",3.5,-150,betmgm,130,fanduel,5,0.443,0.585,-0.142,-0.261,0.281,0.481,-0.104,,,0.47,-0.115,3.5,-150,130,0.465,0.585,-0.12,0.489,-0.096,,,0,-1.0,1.3,3,18,1,-0.81,-0.48,-0.41,-0.1,,0,-1.0,1.3
2026-06-14,824823,2026-06-14T17:35:00Z,669432,Trevor Rogers,San Diego Padres,True,0.166,0.132,0.111,0.222,lineup,1.0,0.15,22.5,3.49,3.49,3.37,3.06,,"[{""id"": 665487, ""name"": ""Fernando Tatis Jr."", ""slot"": 1}, {""id"": 701538, ""name"": ""Jackson Merrill"", ""slot"": 2}, {""id"": 592518, ""name"": ""Manny Machado"", ""slot"": 3}, {""id"": 593428, ""name"": ""Xander Bogaerts"", ""slot"": 4}, {""id"": 657757, ""name"": ""Gavin Sheets"", ""slot"": 5}, {""id"": 669392, ""name"": ""Samad Taylor"", ""slot"": 6}, {""id"": 669256, ""name"": ""Nick Solak"", ""slot"": 7}, {""id"": 687749, ""name"": ""Jase Bowen"", ""slot"": 8}, {""id"": 660710, ""name"": ""Rodolfo Durán"", ""slot"": 9}]",4.5,-102,fanduel,155,betmgm,5,0.251,0.495,-0.244,-0.504,0.911,0.408,-0.087,,,0.381,-0.114,4.5,-102,155,0.226,0.495,-0.269,0.397,-0.098,,,0,-1.0,1.55,4,24,1,0.51,0.51,0.63,0.94,,0,-1.0,1.55
2026-06-14,824586,2026-06-14T18:10:00Z,686218,Emmet Sheehan,Chicago White Sox,False,0.268,0.245,0.153,0.235,lineup,1.0,0.27,19.9,5.94,5.46,5.38,5.06,,"[{""id"": 803011, ""name"": ""Sam Antonacci"", ""slot"": 1}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""slot"": 2}, {""id"": 643217, ""name"": ""Andrew Benintendi"", ""slot"": 3}, {""id"": 695657, ""name"": ""Colson Montgomery"", ""slot"": 4}, {""id"": 695731, ""name"": ""Braden Montgomery"", ""slot"": 5}, {""id"": 805367, ""name"": ""Chase Meidroth"", ""slot"": 6}, {""id"": 694378, ""name"": ""Jacob Gonzalez"", ""slot"": 7}, {""id"": 671976, ""name"": ""Tristan Peters"", ""slot"": 8}, {""id"": 691011, ""name"": ""Drew Romo"", ""slot"": 9}]",6.5,120,betmgm,120,fanatics,3,0.294,0.541,-0.247,-0.352,0.552,0.427,-0.114,,,0.41,-0.131,5.5,106,-115,0.39,0.461,-0.07,0.463,0.002,,,1,1.06,-1.0,8,21,1,2.06,2.54,2.62,2.94,,1,1.2,-1.0
