date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under
2026-05-05,822743,2026-05-05T22:45:00Z,676917,Cade Cavalli,Minnesota Twins,True,0.266,0.297,0.115,0.227,team,1.0,0.262,20.3,6.4,5.72,5.34,4.95,[],5.5,240,betrivers,122,fanduel,7,0.443,0.425,0.018,0.505,0.237
2026-05-05,825092,2026-05-06T01:40:00Z,696149,Bubba Chandler,Arizona Diamondbacks,False,0.208,0.189,0.114,0.22,team,1.0,0.204,21.9,4.61,4.29,4.47,3.86,[],4.5,111,draftkings,-120,betmgm,6,0.462,0.466,-0.004,-0.025,-0.013
2026-05-05,823227,2026-05-06T01:45:00Z,621111,Walker Buehler,San Francisco Giants,False,0.211,0.221,0.091,0.215,team,0.98,0.189,19.0,4.94,3.9,3.59,2.49,[],3.5,-130,fanduel,115,betmgm,6,0.484,0.538,-0.054,-0.145,0.11
2026-05-05,823227,2026-05-06T01:45:00Z,657277,Logan Webb,San Diego Padres,True,0.202,0.19,0.1,0.224,team,0.98,0.192,27.1,4.54,5.32,5.2,6.77,[],5.5,105,draftkings,-118,betmgm,6,0.418,0.473,-0.055,-0.142,0.074
2026-05-05,824362,2026-05-06T00:40:00Z,547179,Michael Lorenzen,New York Mets,True,0.146,0.157,0.096,0.215,team,0.92,0.144,23.3,3.46,3.35,3.35,2.45,[],3.5,-135,betonlineag,114,draftkings,6,0.43,0.541,-0.111,-0.251,0.22
2026-05-05,822986,2026-05-05T22:40:00Z,656876,Drew Rasmussen,Toronto Blue Jays,True,0.262,0.294,0.11,0.179,team,1.0,0.202,20.4,6.33,4.46,4.12,3.77,[],4.5,-114,fanduel,205,betrivers,7,0.395,0.515,-0.12,-0.258,0.845
2026-05-05,824200,2026-05-06T00:10:00Z,660271,Shohei Ohtani,Houston Astros,False,0.286,0.286,0.152,0.201,team,1.0,0.259,23.8,6.57,6.08,6.17,5.42,[],6.5,120,betrivers,128,betonlineag,7,0.421,0.554,-0.133,-0.074,0.32
2026-05-05,823553,2026-05-05T23:05:00Z,695684,Elmer Rodríguez,Texas Rangers,True,0.15,0.15,0.0,0.24,team,1.0,0.16,20.0,3.45,3.21,3.21,1.99,[],3.5,-125,bovada,125,betmgm,6,0.399,0.534,-0.135,-0.283,0.353
2026-05-05,824281,2026-05-05T22:40:00Z,664285,Framber Valdez,Boston Red Sox,True,0.185,0.177,0.107,0.219,team,1.0,0.187,24.7,4.18,4.39,4.62,6.79,[],5.5,210,betrivers,-130,fanduel,7,0.318,0.463,-0.145,-0.015,0.207
2026-05-05,822986,2026-05-05T22:40:00Z,592332,Kevin Gausman,Tampa Bay Rays,False,0.248,0.157,0.144,0.191,team,1.0,0.2,23.5,4.87,4.21,4.7,4.92,[],5.5,100,bovada,-119,draftkings,7,0.332,0.481,-0.15,-0.336,0.23
2026-05-05,823142,2026-05-06T01:40:00Z,669923,George Kirby,Atlanta Braves,True,0.191,0.167,0.109,0.196,team,1.03,0.173,25.8,4.17,4.09,4.46,5.08,[],5.5,118,draftkings,-135,betmgm,6,0.291,0.442,-0.151,-0.366,0.234
2026-05-05,824682,2026-05-05T23:40:00Z,671096,Andrew Abbott,Chicago Cubs,False,0.152,0.136,0.094,0.205,team,1.0,0.145,22.3,3.35,2.97,3.24,4.05,[],4.5,126,fanduel,310,betrivers,7,0.227,0.425,-0.198,-0.487,2.169
2026-05-05,823873,2026-05-05T22:40:00Z,605135,Chris Bassitt,Miami Marlins,False,0.126,0.127,0.096,0.221,team,1.0,0.145,22.3,2.91,2.77,3.23,5.17,[],4.5,102,fanduel,163,betrivers,6,0.225,0.478,-0.253,-0.545,1.037
2026-05-05,825092,2026-05-06T01:40:00Z,593958,Eduardo Rodriguez,Pittsburgh Pirates,True,0.154,0.138,0.069,0.236,team,1.0,0.15,24.1,3.39,3.73,3.62,7.55,[],4.5,109,mybookieag,127,draftkings,6,0.297,0.565,-0.269,-0.38,0.597
2026-05-05,824040,2026-05-06T01:38:00Z,691951,Sam Aldegheri,Chicago White Sox,True,0.25,0.0,0.0,0.244,team,1.0,0.272,23.0,5.75,6.25,6.25,8.12,[],,,,,,0,,,,,
2026-05-05,824040,2026-05-06T01:38:00Z,607200,Erick Fedde,Los Angeles Angels,False,0.164,0.193,0.079,0.26,team,1.0,0.194,28.9,4.04,5.87,5.62,6.26,[],,,,,,0,,,,,
2026-05-05,824281,2026-05-05T22:40:00Z,663558,Jovani Morán,Detroit Tigers,False,0.215,0.0,0.128,0.219,team,1.0,0.222,23.0,4.95,4.82,5.1,4.62,[],,,,,,0,,,,,
