date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_v2bc,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,cal_p_over_v2bc,cal_edge_v2bc,slate_line,slate_over_odds,slate_under_odds,slate_p_over,slate_novig_over,slate_edge,slate_cal_p_over_v2,slate_cal_edge_v2,slate_cal_p_over_ml,slate_cal_edge_ml,slate_over_hit,slate_over_pnl,slate_under_pnl,actual_ks,actual_bf,gs,error_v0,error_v1,error_v2,error_v2bc,error_ml,over_hit,over_pnl,under_pnl
2026-06-10,824831,2026-06-10T22:35:00Z,687064,Brandon Young,Seattle Mariners,True,0.176,0.185,0.108,0.257,lineup,1.0,0.205,24.3,4.13,4.41,4.98,4.68,,"[{""id"": 702284, ""name"": ""Cole Young"", ""slot"": 1}, {""id"": 677594, ""name"": ""Julio Rodríguez"", ""slot"": 2}, {""id"": 647304, ""name"": ""Josh Naylor"", ""slot"": 3}, {""id"": 668227, ""name"": ""Randy Arozarena"", ""slot"": 4}, {""id"": 670042, ""name"": ""Luke Raley"", ""slot"": 5}, {""id"": 686527, ""name"": ""Dominic Canzone"", ""slot"": 6}, {""id"": 641598, ""name"": ""Mitch Garver"", ""slot"": 7}, {""id"": 670156, ""name"": ""Miles Mastrobuoni"", ""slot"": 8}, {""id"": 621550, ""name"": ""Patrick Wisdom"", ""slot"": 9}]",4.5,-120,fanduel,102,draftkings,4,0.556,0.52,0.036,0.02,-0.103,0.517,-0.003,,,0.502,-0.018,4.5,-120,102,0.507,0.52,-0.013,0.501,-0.019,,,1,0.833,-1.0,5,25,1,0.87,0.59,0.02,0.32,,1,0.833,-1.0
2026-06-10,823215,2026-06-10T19:45:00Z,656492,Foster Griffin,San Francisco Giants,False,0.231,0.231,0.112,0.23,lineup,0.98,0.231,22.4,5.31,4.78,5.18,4.88,,"[{""id"": 669477, ""name"": ""Casey Schmitt"", ""slot"": 1}, {""id"": 650333, ""name"": ""Luis Arraez"", ""slot"": 2}, {""id"": 656305, ""name"": ""Matt Chapman"", ""slot"": 3}, {""id"": 646240, ""name"": ""Rafael Devers"", ""slot"": 4}, {""id"": 808982, ""name"": ""Jung Hoo Lee"", ""slot"": 5}, {""id"": 805811, ""name"": ""Bryce Eldridge"", ""slot"": 6}, {""id"": 691740, ""name"": ""Daniel Susac"", ""slot"": 7}, {""id"": 682674, ""name"": ""Victor Bericoto"", ""slot"": 8}, {""id"": 813841, ""name"": ""Jonah Cox"", ""slot"": 9}]",5.5,125,fanatics,-150,draftkings,6,0.416,0.43,-0.014,-0.065,-0.026,0.47,0.04,,,0.363,-0.067,5.5,125,-150,0.423,0.43,-0.007,0.473,0.043,,,0,-1.0,0.667,5,24,1,-0.31,0.22,-0.18,0.12,,0,-1.0,0.667
2026-06-10,824022,2026-06-11T01:38:00Z,663567,Peter Lambert,Los Angeles Angels,False,0.226,0.208,0.125,0.213,lineup,1.0,0.207,22.0,5.02,5.32,4.56,4.26,,"[{""id"": 687263, ""name"": ""Zach Neto"", ""slot"": 1}, {""id"": 545361, ""name"": ""Mike Trout"", ""slot"": 2}, {""id"": 685133, ""name"": ""Wade Meckler"", ""slot"": 3}, {""id"": 666176, ""name"": ""Jo Adell"", ""slot"": 4}, {""id"": 672724, ""name"": ""Oswald Peraza"", ""slot"": 5}, {""id"": 663611, ""name"": ""Nick Madrigal"", ""slot"": 6}, {""id"": 641820, ""name"": ""Trey Mancini"", ""slot"": 7}, {""id"": 642350, ""name"": ""Jose Siri"", ""slot"": 8}, {""id"": 681351, ""name"": ""Logan O'Hoppe"", ""slot"": 9}]",4.5,-104,draftkings,-106,fanduel,4,0.479,0.495,-0.016,-0.06,0.012,0.492,-0.003,,,0.422,-0.073,4.5,-104,-106,0.534,0.495,0.039,0.51,0.015,,,1,0.962,-1.0,6,24,1,0.98,0.68,1.44,1.74,,1,0.962,-1.0
2026-06-10,824590,2026-06-10T23:40:00Z,519242,Chris Sale,Chicago White Sox,False,0.288,0.281,0.148,0.228,lineup,1.0,0.29,25.0,6.57,7.56,7.24,6.94,,"[{""id"": 805367, ""name"": ""Chase Meidroth"", ""slot"": 1}, {""id"": 545341, ""name"": ""Randal Grichuk"", ""slot"": 2}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""slot"": 3}, {""id"": 700337, ""name"": ""Edgar Quero"", ""slot"": 4}, {""id"": 695731, ""name"": ""Braden Montgomery"", ""slot"": 5}, {""id"": 656537, ""name"": ""Derek Hill"", ""slot"": 6}, {""id"": 694378, ""name"": ""Jacob Gonzalez"", ""slot"": 7}, {""id"": 682668, ""name"": ""Luisangel Acuña"", ""slot"": 8}, {""id"": 671976, ""name"": ""Tristan Peters"", ""slot"": 9}]",7.5,100,fanatics,-116,draftkings,6,0.436,0.48,-0.044,-0.127,0.05,0.477,-0.003,,,0.392,-0.088,7.5,100,-116,0.543,0.48,0.063,0.513,0.033,,,0,-1.0,0.862,6,25,1,-0.57,-1.56,-1.24,-0.94,,0,-1.0,0.862
2026-06-10,823372,2026-06-10T22:40:00Z,683003,Jared Jones,Los Angeles Dodgers,True,0.241,0.241,0.0,0.216,lineup,1.0,0.232,19.3,5.55,4.18,4.48,4.18,,"[{""id"": 660271, ""name"": ""Shohei Ohtani"", ""slot"": 1}, {""id"": 681624, ""name"": ""Andy Pages"", ""slot"": 2}, {""id"": 518692, ""name"": ""Freddie Freeman"", ""slot"": 3}, {""id"": 605141, ""name"": ""Mookie Betts"", ""slot"": 4}, {""id"": 571970, ""name"": ""Max Muncy"", ""slot"": 5}, {""id"": 663656, ""name"": ""Kyle Tucker"", ""slot"": 6}, {""id"": 669899, ""name"": ""Ryan Ward"", ""slot"": 7}, {""id"": 687221, ""name"": ""Dalton Rushing"", ""slot"": 8}, {""id"": 690976, ""name"": ""Alex Freeland"", ""slot"": 9}]",4.5,-114,fanduel,105,betmgm,6,0.463,0.52,-0.057,-0.13,0.1,0.486,-0.034,,,0.406,-0.114,4.5,-114,105,0.526,0.52,0.006,0.507,-0.013,,,0,-1.0,1.05,4,16,1,-1.55,-0.18,-0.48,-0.18,,0,-1.0,1.05
2026-06-10,823287,2026-06-10T20:10:00Z,663903,Brady Singer,San Diego Padres,False,0.167,0.202,0.1,0.237,lineup,1.02,0.194,21.3,4.16,3.99,4.15,3.85,,"[{""id"": 665487, ""name"": ""Fernando Tatis Jr."", ""slot"": 1}, {""id"": 701538, ""name"": ""Jackson Merrill"", ""slot"": 2}, {""id"": 592518, ""name"": ""Manny Machado"", ""slot"": 3}, {""id"": 657757, ""name"": ""Gavin Sheets"", ""slot"": 4}, {""id"": 695238, ""name"": ""Will Wagner"", ""slot"": 5}, {""id"": 669392, ""name"": ""Samad Taylor"", ""slot"": 6}, {""id"": 669369, ""name"": ""Bryce Johnson"", ""slot"": 7}, {""id"": 660710, ""name"": ""Rodolfo Durán"", ""slot"": 8}, {""id"": 823550, ""name"": ""Sung-Mun Song"", ""slot"": 9}]",4.5,116,betrivers,120,betmgm,5,0.4,0.459,-0.059,-0.135,0.319,0.465,0.006,,,0.342,-0.117,4.5,116,120,0.397,0.459,-0.062,0.464,0.005,,,1,1.16,-1.0,5,24,1,0.84,1.01,0.85,1.15,,1,1.16,-1.0
2026-06-10,824103,2026-06-10T23:40:00Z,669022,MacKenzie Gore,Kansas City Royals,False,0.246,0.219,0.12,0.208,lineup,1.0,0.217,21.6,5.41,4.83,4.7,4.41,,"[{""id"": 657041, ""name"": ""Lane Thomas"", ""slot"": 1}, {""id"": 677951, ""name"": ""Bobby Witt Jr."", ""slot"": 2}, {""id"": 672580, ""name"": ""Maikel Garcia"", ""slot"": 3}, {""id"": 521692, ""name"": ""Salvador Perez"", ""slot"": 4}, {""id"": 686469, ""name"": ""Vinnie Pasquantino"", ""slot"": 5}, {""id"": 516782, ""name"": ""Starling Marte"", ""slot"": 6}, {""id"": 695506, ""name"": ""Jac Caglianone"", ""slot"": 7}, {""id"": 679845, ""name"": ""Nick Loftin"", ""slot"": 8}, {""id"": 686555, ""name"": ""Isaac Collins"", ""slot"": 9}]",4.5,115,betmgm,123,draftkings,5,0.506,0.575,-0.069,0.087,0.102,0.5,-0.075,,,0.451,-0.124,4.5,115,123,0.493,0.575,-0.082,0.496,-0.079,,,1,1.15,-1.0,6,26,1,0.59,1.17,1.3,1.59,,1,1.15,-1.0
2026-06-10,823618,2026-06-10T23:10:00Z,669467,Andre Pallante,New York Mets,False,0.188,0.205,0.103,0.221,lineup,1.02,0.195,22.7,4.48,4.33,4.44,4.14,,"[{""id"": 701807, ""name"": ""Carson Benge"", ""slot"": 1}, {""id"": 666182, ""name"": ""Bo Bichette"", ""slot"": 2}, {""id"": 665742, ""name"": ""Juan Soto"", ""slot"": 3}, {""id"": 676724, ""name"": ""Jared Young"", ""slot"": 4}, {""id"": 543760, ""name"": ""Marcus Semien"", ""slot"": 5}, {""id"": 805999, ""name"": ""A.J. Ewing"", ""slot"": 6}, {""id"": 682626, ""name"": ""Francisco Alvarez"", ""slot"": 7}, {""id"": 683146, ""name"": ""Brett Baty"", ""slot"": 8}, {""id"": 620443, ""name"": ""Luis Torrens"", ""slot"": 9}]",4.5,-115,betmgm,120,fanatics,3,0.456,0.531,-0.075,-0.147,0.196,0.484,-0.047,,,0.398,-0.133,3.5,-135,125,0.632,0.567,0.065,0.543,-0.024,,,1,0.741,-1.0,5,24,1,0.52,0.67,0.56,0.86,,1,0.87,-1.0
2026-06-10,822804,2026-06-10T23:07:00Z,666200,Jesús Luzardo,Toronto Blue Jays,False,0.262,0.22,0.143,0.197,lineup,1.01,0.217,24.2,5.63,5.14,5.25,4.96,,"[{""id"": 543807, ""name"": ""George Springer"", ""slot"": 1}, {""id"": 665489, ""name"": ""Vladimir Guerrero Jr."", ""slot"": 2}, {""id"": 676391, ""name"": ""Ernie Clement"", ""slot"": 3}, {""id"": 672960, ""name"": ""Kazuma Okamoto"", ""slot"": 4}, {""id"": 682818, ""name"": ""Yohendrick Piñango"", ""slot"": 5}, {""id"": 678218, ""name"": ""Brandon Valenzuela"", ""slot"": 6}, {""id"": 807727, ""name"": ""Charles McAdoo"", ""slot"": 7}, {""id"": 664702, ""name"": ""Myles Straw"", ""slot"": 8}, {""id"": 664770, ""name"": ""Nathan Lukes"", ""slot"": 9}]",5.5,-120,fanduel,100,draftkings,5,0.429,0.51,-0.081,-0.214,0.143,0.475,-0.035,,,0.377,-0.133,5.5,-120,100,0.311,0.51,-0.199,0.433,-0.077,,,1,0.833,-1.0,8,24,1,2.37,2.86,2.75,3.04,,1,0.833,-1.0
2026-06-10,824103,2026-06-10T23:40:00Z,607625,Seth Lugo,Texas Rangers,True,0.198,0.177,0.087,0.227,lineup,1.0,0.191,23.4,4.36,4.46,4.47,4.17,,"[{""id"": 592626, ""name"": ""Joc Pederson"", ""slot"": 1}, {""id"": 608369, ""name"": ""Corey Seager"", ""slot"": 2}, {""id"": 673962, ""name"": ""Josh Jung"", ""slot"": 3}, {""id"": 607043, ""name"": ""Brandon Nimmo"", ""slot"": 4}, {""id"": 694671, ""name"": ""Wyatt Langford"", ""slot"": 5}, {""id"": 677649, ""name"": ""Ezequiel Duran"", ""slot"": 6}, {""id"": 694497, ""name"": ""Evan Carter"", ""slot"": 7}, {""id"": 543309, ""name"": ""Kyle Higashioka"", ""slot"": 8}, {""id"": 670032, ""name"": ""Nicky Lopez"", ""slot"": 9}]",4.5,-115,betmgm,114,fanduel,6,0.462,0.555,-0.093,-0.137,0.152,0.486,-0.069,,,0.404,-0.151,4.5,-115,114,0.527,0.555,-0.028,0.508,-0.047,,,0,-1.0,1.14,2,13,1,-2.36,-2.46,-2.47,-2.17,,0,-1.0,1.14
2026-06-10,823287,2026-06-10T20:10:00Z,650633,Michael King,Cincinnati Reds,True,0.221,0.182,0.123,0.24,lineup,1.02,0.224,23.7,4.72,5.27,5.29,4.99,,"[{""id"": 680574, ""name"": ""Matt McLain"", ""slot"": 1}, {""id"": 668709, ""name"": ""JJ Bleday"", ""slot"": 2}, {""id"": 701398, ""name"": ""Sal Stewart"", ""slot"": 3}, {""id"": 668715, ""name"": ""Spencer Steer"", ""slot"": 4}, {""id"": 663993, ""name"": ""Nathaniel Lowe"", ""slot"": 5}, {""id"": 553993, ""name"": ""Eugenio Suárez"", ""slot"": 6}, {""id"": 667472, ""name"": ""Dane Myers"", ""slot"": 7}, {""id"": 682622, ""name"": ""Noelvi Marte"", ""slot"": 8}, {""id"": 664731, ""name"": ""P.J. Higgins"", ""slot"": 9}]",5.5,105,betmgm,125,betrivers,6,0.434,0.561,-0.127,-0.109,0.272,0.477,-0.084,,,0.382,-0.179,5.5,105,125,0.513,0.561,-0.048,0.503,-0.058,,,0,-1.0,1.25,3,30,1,-1.72,-2.27,-2.29,-1.99,,0,-1.0,1.25
2026-06-10,824266,2026-06-10T22:40:00Z,664285,Framber Valdez,Minnesota Twins,True,0.179,0.162,0.102,0.227,lineup,1.0,0.174,23.9,3.97,4.17,4.17,3.87,,"[{""id"": 668885, ""name"": ""Austin Martin"", ""slot"": 1}, {""id"": 621439, ""name"": ""Byron Buxton"", ""slot"": 2}, {""id"": 686797, ""name"": ""Brooks Lee"", ""slot"": 3}, {""id"": 606115, ""name"": ""Orlando Arcia"", ""slot"": 4}, {""id"": 605137, ""name"": ""Josh Bell"", ""slot"": 5}, {""id"": 668904, ""name"": ""Royce Lewis"", ""slot"": 6}, {""id"": 807712, ""name"": ""Luke Keaschall"", ""slot"": 7}, {""id"": 668952, ""name"": ""Ryan Kreidler"", ""slot"": 8}, {""id"": 656577, ""name"": ""Alex Jackson"", ""slot"": 9}]",4.5,125,betrivers,126,fanduel,6,0.404,0.544,-0.14,-0.091,0.347,0.466,-0.078,,,0.346,-0.198,4.5,125,126,0.529,0.565,-0.035,0.508,-0.056,,,0,-1.0,1.26,2,23,1,-1.97,-2.17,-2.17,-1.87,,0,-1.0,1.26
2026-06-10,823856,2026-06-10T22:40:00Z,687473,Ryan Gusto,Arizona Diamondbacks,True,0.225,0.192,0.0,0.196,lineup,1.0,0.185,17.2,4.87,3.28,3.18,2.88,,"[{""id"": 606466, ""name"": ""Ketel Marte"", ""slot"": 1}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""slot"": 2}, {""id"": 672515, ""name"": ""Gabriel Moreno"", ""slot"": 3}, {""id"": 571448, ""name"": ""Nolan Arenado"", ""slot"": 4}, {""id"": 656976, ""name"": ""Pavin Smith"", ""slot"": 5}, {""id"": 672695, ""name"": ""Geraldo Perdomo"", ""slot"": 6}, {""id"": 545121, ""name"": ""Ildemaro Vargas"", ""slot"": 7}, {""id"": 814439, ""name"": ""Ryan Waldschmidt"", ""slot"": 8}, {""id"": 694371, ""name"": ""Tommy Troy"", ""slot"": 9}]",3.5,-165,betrivers,123,betrivers,1,0.392,0.581,-0.189,-0.37,0.355,0.462,-0.119,,,0.326,-0.255,3.5,-165,123,0.256,0.581,-0.325,0.411,-0.17,,,1,0.606,-1.0,4,16,1,-0.87,0.72,0.82,1.12,,1,0.606,-1.0
