date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under
2026-05-09,825089,2026-05-09T23:15:00Z,605280,Clay Holmes,Arizona Diamondbacks,False,0.185,0.185,0.111,0.218,team,1.0,0.19,23.9,4.25,4.28,4.54,5.17,[],4.0,135,bovada,100,betmgm,6,0.476,0.465,0.011,0.118,0.049
2026-05-09,822905,2026-05-09T23:05:00Z,683004,Jack Leiter,Chicago Cubs,True,0.262,0.217,0.144,0.198,team,1.0,0.227,23.7,5.61,5.09,5.37,5.74,[],5.5,125,betmgm,-144,draftkings,6,0.448,0.44,0.008,0.009,-0.065
2026-05-09,823869,2026-05-09T20:10:00Z,676083,Janson Junk,Washington Nationals,True,0.174,0.176,0.101,0.222,team,1.0,0.18,21.9,4.02,3.78,3.95,2.5,[],3.5,-135,betmgm,117,draftkings,6,0.557,0.551,0.006,-0.03,-0.04
2026-05-09,823468,2026-05-09T22:05:00Z,605400,Aaron Nola,Colorado Rockies,True,0.248,0.211,0.117,0.256,team,1.0,0.264,22.9,5.37,6.08,6.04,6.1,[],5.5,115,betmgm,134,betonlineag,6,0.561,0.562,-0.001,0.207,0.027
2026-05-09,823955,2026-05-10T01:10:00Z,675911,Spencer Strider,Los Angeles Dodgers,False,0.316,0.316,0.0,0.206,team,1.02,0.294,19.0,7.26,5.48,5.59,4.72,[],5.5,-105,betmgm,-108,fanduel,5,0.487,0.492,-0.005,-0.05,-0.012
2026-05-09,823224,2026-05-10T01:05:00Z,694738,Landen Roupp,Pittsburgh Pirates,True,0.27,0.252,0.111,0.235,team,0.98,0.252,22.8,6.05,6.27,5.76,5.32,[],5.5,-120,bovada,115,betmgm,6,0.515,0.53,-0.015,-0.056,0.043
2026-05-09,823869,2026-05-09T20:10:00Z,641793,Zack Littell,Miami Marlins,False,0.113,0.132,0.06,0.22,team,1.0,0.117,27.1,2.77,3.2,3.18,7.91,[],3.5,130,betmgm,-150,bovada,6,0.392,0.419,-0.027,-0.098,0.013
2026-05-09,824606,2026-05-09T23:10:00Z,622491,Luis Castillo,Chicago White Sox,False,0.194,0.168,0.123,0.243,team,1.0,0.219,23.2,4.22,4.6,5.1,3.73,[],5.5,124,draftkings,120,bovada,6,0.401,0.441,-0.04,-0.102,0.318
2026-05-09,823955,2026-05-10T01:10:00Z,605483,Blake Snell,Atlanta Braves,True,0.0,0.0,0.0,0.204,team,1.02,0.208,23.0,0.0,4.7,4.79,3.65,[],4.5,-149,draftkings,120,betmgm,3,0.522,0.565,-0.043,-0.128,0.052
2026-05-09,824444,2026-05-09T22:10:00Z,676440,Tanner Bibee,Minnesota Twins,True,0.209,0.193,0.127,0.222,team,1.0,0.216,22.0,4.66,4.41,4.76,6.96,[],4.5,110,betmgm,122,draftkings,6,0.516,0.562,-0.046,0.083,0.075
2026-05-09,824847,2026-05-09T20:05:00Z,650644,Aaron Civale,Baltimore Orioles,False,0.171,0.155,0.084,0.243,team,1.0,0.177,22.8,3.79,4.05,4.05,3.28,[],4.5,255,betrivers,135,bovada,7,0.381,0.437,-0.056,0.352,0.455
2026-05-09,822820,2026-05-09T19:07:00Z,702056,Trey Yesavage,Los Angeles Angels,True,0.225,0.225,0.0,0.257,team,1.01,0.259,20.0,5.18,5.13,5.18,2.48,[],5.5,102,betrivers,-120,draftkings,6,0.416,0.479,-0.063,-0.16,0.071
2026-05-09,824847,2026-05-09T20:05:00Z,669358,Shane Baz,Athletics,True,0.188,0.185,0.105,0.226,team,1.0,0.194,25.5,4.29,4.77,4.95,6.79,[],5.5,117,betonlineag,120,bovada,7,0.375,0.439,-0.064,-0.187,0.376
2026-05-09,824766,2026-05-09T20:10:00Z,607259,Nick Martinez,Boston Red Sox,False,0.167,0.169,0.085,0.224,team,0.96,0.16,24.3,3.86,4.07,3.89,6.9,[],4.5,130,bovada,110,betmgm,6,0.35,0.418,-0.068,-0.194,0.364
2026-05-09,825089,2026-05-09T23:15:00Z,518876,Merrill Kelly,New York Mets,True,0.143,0.143,0.128,0.211,team,1.0,0.169,24.5,3.29,3.28,4.15,5.06,[],4.5,-105,draftkings,-105,betmgm,6,0.4,0.508,-0.108,-0.22,0.172
2026-05-09,824523,2026-05-09T20:10:00Z,695505,Chase Burns,Houston Astros,True,0.286,0.254,0.172,0.202,team,1.0,0.265,23.2,6.28,5.69,6.16,5.13,[],6.5,120,betmgm,120,betonlineag,6,0.419,0.543,-0.124,-0.077,0.277
2026-05-09,824444,2026-05-09T22:10:00Z,657746,Joe Ryan,Cleveland Guardians,False,0.255,0.24,0.124,0.203,team,1.0,0.222,19.5,5.72,4.36,4.32,3.81,[],5.5,135,bovada,120,betmgm,6,0.266,0.416,-0.15,-0.374,0.614
2026-05-09,823304,2026-05-09T23:15:00Z,669160,Dustin May,San Diego Padres,False,0.161,0.157,0.071,0.222,team,1.02,0.153,22.5,3.67,3.53,3.44,5.98,[],4.5,130,fanduel,115,betmgm,6,0.262,0.42,-0.158,-0.396,0.586
2026-05-09,824115,2026-05-09T23:10:00Z,572143,Burch Smith,Kansas City Royals,False,0.348,0.0,0.141,0.223,team,1.0,0.32,23.0,8.0,7.93,7.36,6.31,[],,,,,,0,,,,,
